cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,elasticity_district,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2020,Senate,CO-S2,9/17/20,_deluxe,John W. Hickenlooper,"","","","",Cory Gardner,"","","",all others,.6881,0,0,0,.3119,0,0,0,0,0,.6881,.3119,.0872625,2.508643,2751484,3231086,2292699,49.49623,0,0,0,0,45.47341,0,0,0,5.030363,0,8.807838,55.31939,51.25948,0,0,0,0,0,0,0,1.877138,43.69214,39.55291,0,0,0,0,0,0,-.1986784,4066043,,4.02282,15.10464,-6.938412,,,,,,,,,,,,,,,,,,,40000,20:53:56 17 Sep 2020
2020,Senate,AZ-S3,9/17/20,_deluxe,Mark Kelly,"","","","",Martha McSally,"","","",all others,.7835,0,0,0,.2165,0,0,0,0,0,.7835,.2165,.071075,2.081031,2701572,3203618,2212980,50.17523,0,0,0,0,44.02294,0,0,0,5.80183,0,9.886703,55.62497,49.52074,0,0,0,0,0,0,0,2.348106,44.60702,38.45329,0,0,0,0,0,0,-7.579248,4772097,,6.152287,16.36889,-4.091995,,,,,,,,,,,,,,,,,,,40000,20:53:56 17 Sep 2020
2020,Senate,AR-S2,9/17/20,_deluxe,"","","","",Ricky Dale Harrington Jr.,Tom Cotton,"","","","",0,0,0,0,.999825,0,0,0,.000175,0,.000075,.999925,0,0,1042660,1448556,643026,0,0,0,0,17.4002,82.5998,0,0,0,0,24.93842,0,0,89.57164,0,0,0,0,0,0,10.42836,0,0,75.06158,0,0,0,0,0,0,-25.97004,2144435,,-82.5998,-75.06158,-89.57164,,,,,,,,,,,,,,,,,,,40000,20:53:56 17 Sep 2020
2020,Senate,AL-S2,9/17/20,_deluxe,Doug Jones,"","","","",Tommy Tuberville,"","","","",.281975,0,0,0,.718025,0,0,0,0,0,.281975,.718025,.057625,2.107056,2163282,2550086,1778790,47.13937,0,0,0,0,52.86063,0,0,0,0,0,0,53.61536,59.34649,0,0,0,0,0,0,0,0,40.65351,46.38464,0,0,0,0,0,0,-26.92383,3408323,,-5.721252,7.230728,-18.69297,,,,,,,,,,,,,,,,,,,40000,20:53:56 17 Sep 2020
2020,Senate,AK-S2,9/17/20,_deluxe,Al Gross,"","","","",Dan Sullivan,"","","",all others,.13175,0,0,0,.86825,0,0,0,0,0,.13175,.86825,.0308,7.395034,329449.4,390055.8,270211.3,42.37635,0,0,0,0,52.37626,0,0,0,5.24739,0,9.123348,48.43013,58.50145,0,0,0,0,0,0,0,2.019213,36.23972,46.26313,0,0,0,0,0,0,-15.52373,511559,,-9.999901,1.480711,-21.6152,,,,,,,,,,,,,,,,,,,40000,20:53:56 17 Sep 2020
2020,Senate,WY-S2,9/16/20,_deluxe,Merav Ben-David,"","","","",Cynthia Lummis,"","","","",.0002,0,0,0,.9998,0,0,0,0,0,.0002,.9998,.000025,.0080033,247085.1,296153,199867.4,28.53888,0,0,0,0,71.46112,0,0,0,0,0,0,34.75288,77.79951,0,0,0,0,0,0,0,0,22.20049,65.24712,0,0,0,0,0,0,-44.55695,416120,,-42.92224,-30.49424,-55.59903,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,WV-S2,9/16/20,_deluxe,Paula Jean Swearengin,"","","",Franklin Riley,Shelley Moore Capito,"","","","",.003375,0,0,0,.996625,0,0,0,0,0,.003375,.996625,.000725,.0767747,746961.1,899430.8,598984.3,32.79797,0,0,0,3.603698,63.59833,0,0,0,0,6.620682,0,39.49828,70.24857,0,0,0,0,0,0,1.160041,0,26.17057,56.89033,0,0,0,0,0,0,-33.36588,1405756,,-30.80035,-17.74996,-43.70214,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,VA-S2,9/16/20,_deluxe,Mark Warner,"","","","",Daniel Gade,"","","",all others,.990075,0,0,0,.009925,0,0,0,0,0,.990075,.009925,.0039125,.079063,3914346,4584986,3261803,59.59641,0,0,0,0,38.18774,0,0,0,2.215846,0,4.325069,65.12868,43.74694,0,0,0,0,0,0,0,.5654976,53.99229,32.62273,0,0,0,0,0,0,7.214744,5841246,,21.40867,32.26595,10.47526,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,TX-S2,9/16/20,_deluxe,M.J. Hegar,"","","","",John Cornyn,"","","",all others,.10895,0,0,0,.89105,0,0,0,0,0,.10895,.89105,.0245,.2033148,9531809,1.12e+07,7911381,43.36477,0,0,0,0,53.6979,0,0,0,2.937332,0,5.554429,48.89221,59.24768,0,0,0,0,0,0,0,.8536775,37.76915,48.13775,0,0,0,0,0,0,-16.95765,1.79e+07,,-10.33312,.4521828,-21.15048,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,TN-S2,9/16/20,_deluxe,Marquita Bradshaw,"","","","",Bill Hagerty,"","","",all others,.008325,0,0,0,.991675,0,0,0,0,0,.008325,.991675,.0019625,.0605234,2564865,3050115,2090391,33.59862,0,0,0,0,60.07454,0,0,0,6.326837,0,10.6706,40.30079,66.90633,0,0,0,0,0,0,0,2.595799,26.75364,53.21567,0,0,0,0,0,0,-27.59,4638481,,-26.47593,-13.66638,-39.38929,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,SD-S2,9/16/20,_deluxe,Dan Ahlers,"","","","",Mike Rounds,"","","","",.00445,0,0,0,.99555,0,0,0,0,0,.00445,.99555,.0009,.1909779,372767.1,445504.9,302368.5,35.59307,0,0,0,0,64.40694,0,0,0,0,0,0,42.14825,70.95362,0,0,0,0,0,0,0,0,29.04638,57.85175,0,0,0,0,0,0,-28.19171,635783,,-28.81387,-15.70351,-41.90724,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,SC-S2,9/16/20,_deluxe,Jaime Harrison,"","","",Bill Bledsoe,Lindsey Graham,"","","","",.1469,0,0,0,.853075,0,0,0,.000025,0,.146925,.853075,.0363625,1.282312,2243046,2656354,1836507,44.80605,0,0,0,1.679437,53.51451,0,0,0,0,3.36457,0,50.26198,58.95378,0,0,0,0,0,0,.3842415,0,39.32545,48.0045,0,0,0,0,0,0,-16.27831,3786973,,-8.708462,2.106314,-19.51502,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,RI-S2,9/16/20,_deluxe,Jack Reed,"","","","",Allen Waters,"","","","",.9999,0,0,0,.0001,0,0,0,0,0,.9999,.0001,.0000125,.0021715,455328.7,543256.1,368953.4,73.22792,0,0,0,0,26.77208,0,0,0,0,0,0,79.38063,32.93248,0,0,0,0,0,0,0,0,67.06752,20.61937,0,0,0,0,0,0,24.14743,787223,,46.45584,58.76126,34.13505,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,OR-S2,9/16/20,_deluxe,Jeff Merkley,"","","",Ibrahim Taher,Jo Rae Perkins,"","","","",.995625,0,0,0,.00435,0,0,0,.000025,0,.99565,.00435,.0016875,.0694214,1922776,2270644,1583919,62.14792,0,0,0,4.683626,33.16846,0,0,0,0,8.270631,0,68.7973,39.72571,0,0,0,0,0,0,1.678473,0,55.52263,26.43924,0,0,0,0,0,0,7.486742,3051952,,28.97946,41.79779,16.3227,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,OK-S2,9/16/20,_deluxe,Abby Broyles,"","","","",Jim Inhofe,"","","",all others,.00375,0,0,0,.99625,0,0,0,0,0,.00375,.99625,.000775,.0409046,1498675,1799413,1209904,34.93396,0,0,0,0,62.21557,0,0,0,2.850472,0,5.396859,40.90792,68.22366,0,0,0,0,0,0,0,.8162959,28.90359,56.25359,0,0,0,0,0,0,-33.47742,2782455,,-27.28162,-15.62582,-39.0272,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,NM-S2,9/16/20,_deluxe,Ben Ray Luján,"","","",Bob Walsh,Mark Ronchetti,"","","","",.9493,0,0,0,.05065,0,0,0,.00005,0,.94935,.05065,.0181,1.725921,829537.3,990679.4,674095.5,55.1979,0,0,0,4.245591,40.55651,0,0,0,0,7.633642,0,61.08349,46.44421,0,0,0,0,0,0,1.472291,0,49.27249,34.60016,0,0,0,0,0,0,7.959666,1466552,,14.64139,25.91471,3.413799,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,NJ-S2,9/16/20,_deluxe,Cory Booker,"","","","",Rikin Mehta,"","","",all others,.995175,0,0,0,.004825,0,0,0,0,0,.995175,.004825,.0020375,.0419448,3842360,4518834,3182649,60.63448,0,0,0,0,35.74287,0,0,0,3.622652,0,6.664712,66.47223,41.59368,0,0,0,0,0,0,0,1.165802,54.76063,29.90627,0,0,0,0,0,0,10.69727,6106642,,24.89161,36.17295,13.60935,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,NH-S2,9/16/20,_deluxe,Jeanne Shaheen,"","","",Justin O'Donnell,Corky Messner,"","","","",.9846,0,0,0,.0154,0,0,0,0,0,.9846,.0154,.0062375,.6653915,741500.6,871420.2,615181.6,58.88828,0,0,0,2.127807,38.98392,0,0,0,0,4.1976,0,64.47289,44.65327,0,0,0,0,0,0,.5397601,0,53.18182,33.31323,0,0,0,0,0,0,-.6705542,1049319,,19.90436,30.9087,8.7756,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,NE-S2,9/16/20,_deluxe,Chris Janicek,"","","",Gene Siadek,Ben Sasse,"","","","",.003825,0,0,0,.996175,0,0,0,0,0,.003825,.996175,.0005875,.0559412,830719.9,985449.6,679072.9,33.15142,0,0,0,3.711973,63.1366,0,0,0,0,6.8261,0,39.72629,69.81384,0,0,0,0,0,0,1.214118,0,26.47714,56.50803,0,0,0,0,0,0,-24.82334,1356148,,-29.98518,-17.22217,-42.98341,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,NC-S2,9/16/20,_deluxe,Cal Cunningham,"","","","",Thom Tillis,"","","",all others,.62595,0,0,0,.37405,0,0,0,0,0,.62595,.37405,.1094875,1.777119,4873334,5702722,4062107,49.95972,0,0,0,0,47.57622,0,0,0,2.464054,0,4.781675,55.08295,52.66483,0,0,0,0,0,0,0,.6607273,44.81384,42.43525,0,0,0,0,0,0,-4.139143,7495845,,2.383503,12.35638,-7.571537,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,MT-S2,9/16/20,_deluxe,Steve Bullock,"","","","",Steve Daines,"","","","",.3184,0,0,0,.6816,0,0,0,0,0,.3184,.6816,.0753375,11.06847,538395.8,637864.5,442229.5,48.08391,0,0,0,0,51.91609,0,0,0,0,0,0,53.5039,57.31554,0,0,0,0,0,0,0,0,42.68446,46.4961,0,0,0,0,0,0,-18.36046,815020,,-3.832184,7.007801,-14.63109,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,MS-S2,9/16/20,_deluxe,Mike Espy,"","","",Jimmy Edwards,Cindy Hyde-Smith,"","","","",.04795,0,0,0,.95205,0,0,0,0,0,.04795,.95205,.010575,.6618074,1263941,1494830,1037673,41.30278,0,0,0,1.57985,57.11737,0,0,0,0,3.200024,0,47.36997,63.25859,0,0,0,0,0,0,.3495395,0,35.13488,51.06128,0,0,0,0,0,0,-14.64693,2003058,,-15.81458,-3.849663,-27.98953,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,MN-S2,9/16/20,_deluxe,Tina Smith,"","","","",Jason Lewis,"","","",all others,.923575,0,0,0,.076425,0,0,0,0,0,.923575,.076425,.027825,.7550668,2914929,3401537,2440295,54.68479,0,0,0,0,42.10536,0,0,0,3.209854,0,5.995401,60.32471,47.85883,0,0,0,0,0,0,0,.9812381,48.85801,36.41528,0,0,0,0,0,0,1.449026,4031262,,12.57943,23.50739,1.353289,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,MI-S2,9/16/20,_deluxe,Gary Peters,"","","","",John James,"","","",all others,.825225,0,0,0,.174775,0,0,0,0,0,.825225,.174775,.0575875,.92874,4904698,5735972,4097749,52.45417,0,0,0,0,44.63423,0,0,0,2.911601,0,5.530897,57.95229,50.17297,0,0,0,0,0,0,0,.8501514,46.86327,39.06564,0,0,0,0,0,0,5.782255,7443238,,7.819942,18.53653,-2.981251,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,ME-S2,9/16/20,_deluxe,Sara Gideon,"","","","",Susan Collins,"","","",all others,.5097,0,0,0,.4903,0,0,0,0,0,.5097,.4903,.0863375,8.900155,767326.2,900820.7,637266.9,50.16122,0,0,0,0,49.83878,0,0,0,0,0,0,56.26752,55.98883,0,0,0,0,0,0,0,0,44.01117,43.73248,0,0,0,0,0,0,3.029066,1067388,,.3224487,12.53503,-11.97765,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,MA-S2,9/16/20,_deluxe,Ed Markey,"","","","",Kevin O'Connor,"","","",all others,.999175,0,0,0,.000825,0,0,0,0,0,.999175,.000825,.000275,.0068521,3174590,3736175,2620416,66.56291,0,0,0,0,29.45702,0,0,0,3.980067,0,7.21863,73.03194,35.96842,0,0,0,0,0,0,0,1.344332,59.972,22.94558,0,0,0,0,0,0,22.99946,4981824,,37.10589,49.6334,24.51517,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,LA-S2,9/16/20,_deluxe,Adrian Perkins,Antoine Pierce,Peter Wenstrup,Derrick “Champ” Edwards,"",Bill Cassidy,Dustin Murphy,"","",all others,.003475,.014225,.01235,.0032,.9187,.04805,0,0,0,0,.03325,.96675,.0209375,.8065806,2053313,2432734,1683374,7.634975,11.78883,11.2472,7.634975,0,41.75618,13.43281,0,0,6.505023,0,11.01348,12.45775,50.87755,17.80786,19.27013,0,0,16.98252,12.43287,0,2.7144,3.340104,33.34905,6.205535,7.742532,0,0,5.818923,3.352781,-19.18569,3356738,,-16.88302,3.472565,-37.78825,.003475,.0471,.014225,.217425,.01235,.1852,.0032,.04645,.79475,.081075,.04805,.2988,0,0,0,0,0,0,40000,15:05:00 16 Sep 2020
2020,Senate,KY-S2,9/16/20,_deluxe,Amy McGrath,"","","",Brad Barron,Mitch McConnell,"","","",all others,.04625,0,0,0,.95375,0,0,0,0,0,.04625,.95375,.00985,.3894105,2000814,2361736,1647008,41.51083,0,0,0,2.653469,55.8357,0,0,0,2.653469,5.079945,5.090418,45.8036,60.17603,0,0,0,0,0,0,.7543918,.7392981,34.5246,48.81284,0,0,0,0,0,0,-23.62025,3152302,,-14.32488,-3.66609,-24.9489,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,KS-S2,9/16/20,_deluxe,Barbara Bollier,"","","",Jason Buckley,Roger Marshall,"","","","",.211975,0,0,0,.787975,0,0,0,.00005,0,.212,.788,.05375,3.461161,1228386,1457475,1003903,45.2197,0,0,0,2.966518,51.81379,0,0,0,0,5.599281,0,50.76245,57.46674,0,0,0,0,0,0,.8762947,0,39.53391,46.16767,0,0,0,0,0,0,-21.07216,2062935,,-6.59409,4.271671,-17.56122,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,IL-S2,9/16/20,_deluxe,Richard J. Durbin,"","","","",Mark C. Curran Jr.,"","","",all others,.9933,0,0,0,.0067,0,0,0,0,0,.9933,.0067,.0022875,.033176,5454003,6394724,4532985,61.00474,0,0,0,0,34.44593,0,0,0,4.54933,0,8.113727,67.53223,41.06487,0,0,0,0,0,0,0,1.637762,54.39598,27.88637,0,0,0,0,0,0,12.95453,8931731,,26.55882,39.0905,13.79946,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,ID-S2,9/16/20,_deluxe,Paulette Jordan,"","","","",Jim Risch,"","","",all others,.00425,0,0,0,.99575,0,0,0,0,0,.00425,.99575,.0010125,.1140626,702150,840861,567873.7,33.70449,0,0,0,0,59.67822,0,0,0,6.617296,0,11.06781,39.87555,65.84729,0,0,0,0,0,0,0,2.813195,27.50805,53.3629,0,0,0,0,0,0,-32.60378,1222930,,-25.97372,-14.27929,-37.54018,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,IA-S2,9/16/20,_deluxe,Theresa Greenfield,"","","","",Joni Ernst,"","","",all others,.413175,0,0,0,.586825,0,0,0,0,0,.413175,.586825,.0926375,4.585133,1598134,1874857,1329474,47.90705,0,0,0,0,49.63075,0,0,0,2.462192,0,4.749798,53.36728,55.0718,0,0,0,0,0,0,0,.6551143,42.42841,44.14898,0,0,0,0,0,0,-9.393244,2273086,,-1.723698,8.932438,-12.40736,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,GA-S3,9/16/20,_deluxe,Raphael Warnock,Matt Lieberman,Ed Tarver,"","",Kelly Loeffler,Doug Collins,"","",all others,.118675,.054475,.002725,0,.46365,.360475,0,0,0,0,.175875,.824125,.0365125,.6953028,4153802,4895556,3425257,15.29376,11.70722,5.091482,0,0,22.07112,18.88848,0,0,26.94795,0,34.06264,22.47597,29.87785,18.05087,26.17139,0,0,9.117016,0,0,20.08128,8.415453,14.57414,5.832817,11.89127,0,0,1.745235,0,-12.7288,7171091,,-8.867134,11.89977,-29.7466,.118675,.239225,.054475,.09665,.002725,.004125,0,0,.46365,.3591,.360475,.3009,0,0,0,0,0,0,40000,15:05:00 16 Sep 2020
2020,Senate,GA-S2,9/16/20,_deluxe,Jon Ossoff,"","","",Shane Hazel,David Perdue,"","","","",.2519,0,0,0,.748075,0,0,0,.000025,0,.2519,.7481,.073025,1.34153,4305755,5059479,3553667,46.89165,0,0,0,1.918601,51.18975,0,0,0,0,3.822397,0,52.04988,56.37656,0,0,0,0,0,0,.4686811,0,41.65871,45.99034,0,0,0,0,0,0,-12.7288,7171091,,-4.2981,5.779446,-14.47586,.0339,.129025,0,0,0,0,0,0,.129025,.033925,0,0,0,0,0,0,.000025,0,40000,15:05:00 16 Sep 2020
2020,Senate,DE-S2,9/16/20,_deluxe,Christopher A. Coons,"","","","",Lauren Witzke,"","","",all others,.998025,0,0,0,.001975,0,0,0,0,0,.998025,.001975,.0008375,.1507895,439330.9,521678.1,358710.1,64.67046,0,0,0,0,32.03784,0,0,0,3.291696,0,6.137846,71.11032,38.5381,0,0,0,0,0,0,0,1.014149,58.16534,25.57308,0,0,0,0,0,0,12.13165,701737,,32.63262,45.14701,20.00693,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,CO-S2,9/16/20,_deluxe,John W. Hickenlooper,"","","","",Cory Gardner,"","","",all others,.681175,0,0,0,.318825,0,0,0,0,0,.681175,.318825,.0872,2.506859,2751470,3224117,2289168,49.51491,0,0,0,0,45.45561,0,0,0,5.02948,0,8.80262,55.36932,51.30537,0,0,0,0,0,0,0,1.889406,43.6126,39.5985,0,0,0,0,0,0,-.1986784,4066043,,4.059303,15.14749,-7.057499,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,AZ-S3,9/16/20,_deluxe,Mark Kelly,"","","","",Martha McSally,"","","",all others,.788125,0,0,0,.211875,0,0,0,0,0,.788125,.211875,.07035,2.062124,2698532,3199681,2213660,50.45086,0,0,0,0,43.998,0,0,0,5.551145,0,9.559524,55.96838,49.56147,0,0,0,0,0,0,0,2.174338,44.86025,38.33953,0,0,0,0,0,0,-7.579248,4772097,,6.452854,16.77346,-3.991772,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,AR-S2,9/16/20,_deluxe,"","","","",Ricky Dale Harrington Jr.,Tom Cotton,"","","","",0,0,0,0,.999875,0,0,0,.000125,0,.00005,.99995,0,0,1042699,1443646,649116.4,0,0,0,0,17.41121,82.58879,0,0,0,0,24.84812,0,0,89.50391,0,0,0,0,0,0,10.49608,0,0,75.15189,0,0,0,0,0,0,-25.97004,2144435,,-82.58879,-75.15189,-89.50391,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,AL-S2,9/16/20,_deluxe,Doug Jones,"","","","",Tommy Tuberville,"","","","",.281625,0,0,0,.718375,0,0,0,0,0,.281625,.718375,.05685,2.078551,2163456,2551694,1785270,47.16098,0,0,0,0,52.83902,0,0,0,0,0,0,53.66385,59.35648,0,0,0,0,0,0,0,0,40.64352,46.33615,0,0,0,0,0,0,-26.92383,3408323,,-5.67804,7.327705,-18.71297,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,AK-S2,9/16/20,_deluxe,Al Gross,"","","","",Dan Sullivan,"","","",all others,.13255,0,0,0,.86745,0,0,0,0,0,.13255,.86745,.0295,7.082462,329470,389912.3,270244,42.39591,0,0,0,0,52.35349,0,0,0,5.250593,0,9.105976,48.43262,58.42623,0,0,0,0,0,0,0,2.003304,36.25979,46.26626,0,0,0,0,0,0,-15.52373,511559,,-9.957581,1.499706,-21.55897,,,,,,,,,,,,,,,,,,,40000,15:05:00 16 Sep 2020
2020,Senate,WY-S2,9/15/20,_deluxe,Merav Ben-David,"","","","",Cynthia Lummis,"","","","",.000325,0,0,0,.999675,0,0,0,0,0,.000325,.999675,.0000625,.0199715,247541,297004.4,199778.8,28.63565,0,0,0,0,71.36435,0,0,0,0,0,0,35.01593,77.62785,0,0,0,0,0,0,0,0,22.37214,64.98407,0,0,0,0,0,0,-44.55695,416120,,-42.7287,-29.96814,-55.25571,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
2020,Senate,WV-S2,9/15/20,_deluxe,Paula Jean Swearengin,"","","",Franklin Riley,Shelley Moore Capito,"","","","",.003025,0,0,0,.996975,0,0,0,0,0,.003025,.996975,.000675,.0714218,747569,898022.4,598340,32.81184,0,0,0,3.603698,63.58447,0,0,0,0,6.636129,0,39.54094,70.2028,0,0,0,0,0,0,1.166793,0,26.18641,56.77584,0,0,0,0,0,0,-33.36588,1405756,,-30.77263,-17.60884,-43.65539,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
2020,Senate,VA-S2,9/15/20,_deluxe,Mark Warner,"","","","",Daniel Gade,"","","",all others,.993,0,0,0,.007,0,0,0,0,0,.993,.007,.0029125,.0589071,3910901,4582434,3263510,60.27356,0,0,0,0,37.27283,0,0,0,2.453604,0,4.753768,65.98431,42.96372,0,0,0,0,0,0,0,.6569897,54.6025,31.50481,0,0,0,0,0,0,7.214744,5841246,,23.00073,34.21065,11.94255,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
2020,Senate,TX-S2,9/15/20,_deluxe,M.J. Hegar,"","","","",John Cornyn,"","","",all others,.110825,0,0,0,.889175,0,0,0,0,0,.110825,.889175,.0275625,.2287752,9529887,1.12e+07,7914742,43.37517,0,0,0,0,53.68715,0,0,0,2.937678,0,5.569669,48.94075,59.24167,0,0,0,0,0,0,0,.8704152,37.74716,48.07272,0,0,0,0,0,0,-16.95765,1.79e+07,,-10.31198,.5505333,-21.10771,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
2020,Senate,TN-S2,9/15/20,_deluxe,Marquita Bradshaw,"","","","",Bill Hagerty,"","","",all others,.007775,0,0,0,.992225,0,0,0,0,0,.007775,.992225,.0018875,.0581007,2569707,3058944,2092020,33.68622,0,0,0,0,59.98694,0,0,0,6.326837,0,10.71853,40.41061,66.78276,0,0,0,0,0,0,0,2.592826,26.84874,53.11734,0,0,0,0,0,0,-27.59,4638481,,-26.30072,-13.41257,-39.24605,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
2020,Senate,SD-S2,9/15/20,_deluxe,Dan Ahlers,"","","","",Mike Rounds,"","","","",.0051,0,0,0,.9949,0,0,0,0,0,.0051,.9949,.000875,.1855949,372923.8,445737.4,302258.7,35.59599,0,0,0,0,64.40401,0,0,0,0,0,0,42.10611,70.95406,0,0,0,0,0,0,0,0,29.04595,57.89389,0,0,0,0,0,0,-28.19171,635783,,-28.80802,-15.78778,-41.90811,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
2020,Senate,SC-S2,9/15/20,_deluxe,Jaime Harrison,"","","",Bill Bledsoe,Lindsey Graham,"","","","",.136175,0,0,0,.863825,0,0,0,0,0,.136175,.863825,.0330125,1.16655,2238479,2652534,1838046,44.55436,0,0,0,1.909116,53.53653,0,0,0,0,3.787083,0,49.90984,58.82465,0,0,0,0,0,0,.4689549,0,39.23267,48.18899,0,0,0,0,0,0,-16.27831,3786973,,-8.982174,1.500229,-19.43491,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
2020,Senate,RI-S2,9/15/20,_deluxe,Jack Reed,"","","","",Allen Waters,"","","","",.99985,0,0,0,.00015,0,0,0,0,0,.99985,.00015,.000025,.0043432,455308.3,544753.8,370166.1,73.27148,0,0,0,0,26.72851,0,0,0,0,0,0,79.51322,32.84959,0,0,0,0,0,0,0,0,67.15041,20.48678,0,0,0,0,0,0,24.14743,787223,,46.54297,59.02644,34.30083,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
2020,Senate,OR-S2,9/15/20,_deluxe,Jeff Merkley,"","","",Ibrahim Taher,Jo Rae Perkins,"","","","",.9962,0,0,0,.003725,0,0,0,.000075,0,.996225,.003775,.0012375,.0509352,1921788,2272570,1584107,62.21181,0,0,0,4.683626,33.10456,0,0,0,0,8.273878,0,68.87929,39.77706,0,0,0,0,0,0,1.71891,0,55.53962,26.40656,0,0,0,0,0,0,7.486742,3051952,,29.10724,41.91804,16.24983,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
2020,Senate,OK-S2,9/15/20,_deluxe,Abby Broyles,"","","","",Jim Inhofe,"","","",all others,.003425,0,0,0,.996575,0,0,0,0,0,.003425,.996575,.0008,.042219,1498857,1795234,1210112,34.9446,0,0,0,0,62.2043,0,0,0,2.851102,0,5.425967,40.86927,68.13851,0,0,0,0,0,0,0,.8233291,28.95696,56.24441,0,0,0,0,0,0,-33.47742,2782455,,-27.25971,-15.61626,-38.84943,,,,,,,,,,,,,,,,,,,40000,13:33:07 15 Sep 2020
